order_date,item_code,quality
2023-03-04,EH096,94
2023-01-10,EH096,159
2023-06-20,EH096,87
2022-11-22,EH096,196
2024-07-03,EH096,9
2023-12-18,EH096,70
2022-03-05,EH096,15
2023-10-16,EH096,47
2021-07-08,EH096,3
2023-11-11,EH096,53
2023-07-22,EH096,2
2023-12-21,EH096,62
2021-12-18,EH096,40
2022-10-07,EH096,78
2023-04-19,EH096,136
2023-07-28,EH096,20
2023-12-15,EH096,109
2024-06-26,EH096,114
2024-03-08,EH096,35
2021-05-12,EH096,33
2023-02-22,EH096,93
2022-12-21,EH096,601
2022-08-01,EH096,145
2022-03-07,EH096,26
2023-06-15,EH096,43
2024-01-23,EH096,57
2023-06-19,EH096,13
2022-09-09,EH096,31
2022-10-21,EH096,226
2022-02-19,EH096,6
2023-01-16,EH096,155
2022-11-21,EH096,147
2022-04-14,EH096,21
2022-12-24,EH096,65
2022-09-17,EH096,18
2023-02-06,EH096,74
2022-01-10,EH096,27
2021-10-14,EH096,3
2022-06-30,EH096,59
2022-03-02,EH096,5
2024-02-29,EH096,172
2022-11-17,EH096,219
2022-11-30,EH096,232
2022-06-21,EH096,34
2024-03-23,EH096,22
2021-07-26,EH096,2
2024-01-07,EH096,20
2021-10-29,EH096,23
2024-04-17,EH096,4
2021-07-06,EH096,14
2021-08-28,EH096,1
2023-05-05,EH096,81
2023-09-22,EH096,10
2024-04-02,EH096,26
2024-02-17,EH096,3
2022-07-18,EH096,166
2021-12-13,EH096,22
2024-04-03,EH096,5
2023-07-31,EH096,78
2023-09-15,EH096,113
2022-08-17,EH096,38
2022-03-24,EH096,96
2021-05-15,EH096,1
2021-10-08,EH096,14
2023-06-03,EH096,2
2022-07-08,EH096,14
2023-10-09,EH096,14
2021-11-15,EH096,24
2023-05-20,EH096,13
2022-12-27,EH096,256
2023-01-29,EH096,28
2023-07-11,EH096,82
2022-02-25,EH096,125
2021-08-13,EH096,7
2023-08-03,EH096,4
2024-06-14,EH096,4
2023-09-12,EH096,130
2022-03-29,EH096,2
2023-09-14,EH096,23
2022-09-19,EH096,84
2022-05-13,EH096,74
2021-06-09,EH096,10
2024-02-23,EH096,7
2023-07-24,EH096,67
2024-05-17,EH096,6
2022-07-07,EH096,35
2021-06-14,EH096,3
2024-01-08,EH096,36
2022-08-06,EH096,20
2024-01-22,EH096,44
2023-11-18,EH096,5
2023-01-31,EH096,294
2023-09-09,EH096,3
2022-03-10,EH096,8
2022-03-14,EH096,10
2024-05-06,EH096,24
2021-06-03,EH096,5
2023-06-04,EH096,30
2023-07-27,EH096,38
2023-11-06,EH096,41
2023-01-17,EH096,156
2023-09-20,EH096,44
2024-06-06,EH096,10
2022-04-27,EH096,39
2024-06-17,EH096,23
2023-05-29,EH096,44
2023-12-17,EH096,2
2023-09-29,EH096,192
2023-11-25,EH096,2
2024-03-30,EH096,325
2021-11-27,EH096,2
2024-05-27,EH096,53
2022-09-11,EH096,4
2022-01-18,EH096,25
2022-10-16,EH096,70
2023-06-17,EH096,3
2024-03-10,EH096,1
2021-05-10,EH096,28
2023-03-14,EH096,20
2024-05-13,EH096,8
2023-03-03,EH096,33
2023-02-25,EH096,16
2023-12-05,EH096,136
2022-03-18,EH096,52
2022-10-29,EH096,56
2022-08-20,EH096,17
2023-03-22,EH096,165
2022-10-27,EH096,69
2024-04-16,EH096,8
2022-02-24,EH096,220
2023-04-14,EH096,176
2023-06-11,EH096,44
2021-10-05,EH096,13
2023-05-22,EH096,28
2022-11-02,EH096,303
2022-06-04,EH096,15
2023-09-08,EH096,26
2023-08-09,EH096,24
2024-05-15,EH096,6
2023-11-07,EH096,90
2022-01-07,EH096,6
2022-09-27,EH096,124
2021-05-27,EH096,21
2024-06-05,EH096,26
2023-05-16,EH096,58
2022-11-23,EH096,100
2021-11-12,EH096,22
2022-10-06,EH096,70
2022-05-30,EH096,80
2023-10-13,EH096,29
2023-08-14,EH096,79
2023-10-02,EH096,69
2022-12-08,EH096,211
2022-11-26,EH096,48
2021-10-24,EH096,10
2023-12-11,EH096,75
2023-03-06,EH096,58
2022-07-03,EH096,23
2024-03-06,EH096,14
2022-06-24,EH096,53
2023-09-04,EH096,200
2023-12-08,EH096,43
2022-07-01,EH096,4
2022-11-08,EH096,203
2021-12-02,EH096,31
2023-03-16,EH096,66
2022-04-28,EH096,13
2022-05-05,EH096,46
2024-04-25,EH096,52
2023-06-08,EH096,23
2022-11-18,EH096,228
2023-04-25,EH096,50
2024-04-09,EH096,33
2023-12-14,EH096,19
2024-06-03,EH096,13
2022-06-07,EH096,54
2023-12-25,EH096,284
2022-11-11,EH096,204
2021-05-21,EH096,5
2023-05-03,EH096,50
2021-08-19,EH096,3
2022-01-20,EH096,23
2022-05-03,EH096,17
2023-03-24,EH096,35
2023-03-21,EH096,56
2022-06-14,EH096,110
2023-11-16,EH096,16
2021-12-14,EH096,14
2024-06-19,EH096,18
2024-02-19,EH096,59
2021-06-01,EH096,14
2023-04-07,EH096,40
2023-11-29,EH096,78
2022-09-04,EH096,10
2024-06-21,EH096,15
2023-05-27,EH096,9
2023-06-12,EH096,32
2022-07-27,EH096,35
2022-06-05,EH096,13
2022-02-20,EH096,13
2021-08-03,EH096,3
2024-05-10,EH096,13
2023-07-29,EH096,3
2022-01-12,EH096,13
2023-06-10,EH096,10
2023-10-11,EH096,32
2022-10-05,EH096,101
2024-04-22,EH096,45
2023-05-21,EH096,10
2022-03-11,EH096,17
2023-05-06,EH096,5
2022-11-13,EH096,3
2024-04-04,EH096,14
2023-07-20,EH096,170
2022-01-09,EH096,5
2023-05-10,EH096,70
2022-01-28,EH096,4
2022-04-20,EH096,25
2022-11-27,EH096,5
2021-11-19,EH096,15
2022-01-11,EH096,26
2023-03-08,EH096,91
2022-09-07,EH096,82
2024-05-03,EH096,5
2022-11-05,EH096,23
2022-12-16,EH096,103
2023-03-30,EH096,54
2022-03-25,EH096,28
2024-02-27,EH096,97
2023-12-19,EH096,79
2024-01-02,EH096,81
2021-07-29,EH096,16
2021-09-08,EH096,5
2021-08-27,EH096,1
2022-06-09,EH096,21
2022-07-05,EH096,17
2023-04-28,EH096,27
2024-03-12,EH096,33
2022-01-05,EH096,32
2024-01-20,EH096,2
2021-08-14,EH096,9
2024-03-16,EH096,1
2023-02-28,EH096,23
2022-09-25,EH096,23
2023-11-27,EH096,91
2024-03-11,EH096,38
2024-05-29,EH096,15
2022-03-17,EH096,102
2023-10-28,EH096,37
2021-06-21,EH096,15
2021-12-15,EH096,39
2024-05-21,EH096,21
2024-05-01,EH096,5
2023-10-24,EH096,107
2021-07-20,EH096,2
2024-05-24,EH096,5
2023-08-02,EH096,33
2023-03-17,EH096,12
2022-10-01,EH096,10
2024-04-10,EH096,16
2021-12-28,EH096,45
2021-11-16,EH096,35
2024-01-12,EH096,35
2022-11-12,EH096,52
2022-05-16,EH096,64
2023-03-18,EH096,13
2022-05-26,EH096,137
2024-06-24,EH096,309
2021-10-25,EH096,23
2022-12-13,EH096,352
2021-05-06,EH096,88
2022-09-29,EH096,193
2023-07-19,EH096,194
2024-04-15,EH096,17
2021-06-11,EH096,7
2022-04-23,EH096,6
2021-05-31,EH096,8
2023-07-18,EH096,4
2021-10-23,EH096,3
2021-06-08,EH096,4
2023-07-15,EH096,50
2022-04-02,EH096,3
2023-11-09,EH096,32
2021-07-12,EH096,11
2023-04-24,EH096,66
2022-03-08,EH096,25
2023-09-10,EH096,22
2022-07-25,EH096,35
2022-02-12,EH096,43
2022-02-21,EH096,280
2021-12-19,EH096,2
2021-08-31,EH096,5
2023-09-17,EH096,8
2024-01-13,EH096,5
2023-06-29,EH096,73
2023-10-07,EH096,10
2022-07-23,EH096,8
2023-10-10,EH096,61
2024-07-08,EH096,15
2021-10-22,EH096,10
2021-12-27,EH096,45
2024-06-07,EH096,16
2023-09-07,EH096,28
2024-05-04,EH096,11
2024-03-26,EH096,224
2023-02-15,EH096,176
2022-09-14,EH096,76
2022-10-19,EH096,79
2022-11-28,EH096,181
2023-12-20,EH096,194
2024-06-28,EH096,175
2023-12-13,EH096,60
2022-02-08,EH096,38
2023-10-31,EH096,31
2023-10-05,EH096,78
2022-01-19,EH096,38
2021-09-13,EH096,7
2022-08-08,EH096,55
2022-08-30,EH096,247
2023-02-20,EH096,39
2022-04-08,EH096,17
2023-10-03,EH096,14
2022-01-22,EH096,18
2021-06-16,EH096,107
2022-08-12,EH096,31
2024-04-05,EH096,1
2022-10-20,EH096,77
2022-09-22,EH096,78
2023-02-21,EH096,198
2023-09-25,EH096,115
2022-07-06,EH096,64
2022-08-31,EH096,35
2022-12-11,EH096,10
2022-05-09,EH096,68
2022-12-20,EH096,126
2023-11-04,EH096,20
2024-03-20,EH096,10
2023-11-21,EH096,188
2021-06-27,EH096,1
2021-08-10,EH096,2
2022-04-16,EH096,3
2022-12-26,EH096,276
2024-01-06,EH096,1
2022-01-08,EH096,10
2022-01-04,EH096,19
2021-12-16,EH096,3
2024-01-03,EH096,57
2023-10-14,EH096,107
2022-06-23,EH096,54
2021-06-10,EH096,16
2023-02-18,EH096,17
2023-12-28,EH096,38
2022-07-11,EH096,39
2022-08-09,EH096,28
2023-11-23,EH096,31
2023-01-12,EH096,248
2023-03-01,EH096,80
2023-04-03,EH096,65
2024-01-30,EH096,138
2023-09-11,EH096,52
2022-09-16,EH096,25
2023-11-24,EH096,21
2024-01-28,EH096,34
2021-06-24,EH096,9
2021-11-23,EH096,21
2021-11-02,EH096,22
2022-08-16,EH096,65
2022-12-03,EH096,3
2024-07-04,EH096,13
2021-09-06,EH096,13
2021-10-27,EH096,32
2022-10-10,EH096,152
2021-12-04,EH096,15
2021-07-21,EH096,30
2023-04-10,EH096,239
2022-02-16,EH096,11
2022-10-24,EH096,239
2023-12-12,EH096,46
2022-02-15,EH096,50
2023-12-29,EH096,158
2022-05-19,EH096,23
2022-10-28,EH096,99
2024-07-06,EH096,12
2021-05-24,EH096,57
2021-12-24,EH096,12
2021-07-15,EH096,17
2023-08-19,EH096,35
2021-06-20,EH096,11
2024-03-13,EH096,78
2022-08-23,EH096,57
2022-07-31,EH096,24
2024-07-01,EH096,9
2022-12-05,EH096,117
2024-02-21,EH096,81
2021-10-11,EH096,8
2022-05-08,EH096,12
2021-11-26,EH096,13
2022-06-16,EH096,51
2022-04-18,EH096,20
2024-03-24,EH096,66
2021-11-30,EH096,31
2023-02-26,EH096,19
2021-09-15,EH096,8
2024-01-11,EH096,38
2024-06-20,EH096,13
2023-11-10,EH096,56
2022-05-23,EH096,97
2023-07-07,EH096,13
2022-04-05,EH096,17
2023-12-22,EH096,260
2021-12-09,EH096,20
2022-07-04,EH096,46
2021-05-17,EH096,64
2022-07-26,EH096,76
2021-09-29,EH096,11
2021-10-15,EH096,28
2022-11-25,EH096,50
2023-03-20,EH096,74
2022-02-22,EH096,63
2022-08-07,EH096,10
2022-04-13,EH096,21
2023-09-27,EH096,85
2022-05-29,EH096,16
2024-05-16,EH096,79
2022-10-11,EH096,164
2023-01-07,EH096,20
2022-12-29,EH096,110
2023-06-14,EH096,43
2023-10-30,EH096,46
2021-12-11,EH096,20
2023-12-02,EH096,2
2023-02-10,EH096,45
2021-07-31,EH096,30
2023-06-27,EH096,26
2022-03-28,EH096,60
2023-02-14,EH096,36
2022-11-09,EH096,172
2022-11-10,EH096,164
2021-06-17,EH096,73
2023-02-05,EH096,12
2022-09-23,EH096,72
2023-07-25,EH096,45
2023-03-11,EH096,16
2023-02-07,EH096,174
2023-08-07,EH096,216
2023-05-18,EH096,37
2023-01-11,EH096,317
2024-05-02,EH096,29
2023-03-23,EH096,81
2022-06-08,EH096,62
2023-08-16,EH096,14
2023-09-24,EH096,30
2022-04-04,EH096,34
2022-03-31,EH096,27
2023-06-26,EH096,126
2022-03-19,EH096,5
2023-05-09,EH096,202
2024-03-29,EH096,1109
2023-10-19,EH096,71
2022-10-08,EH096,17
2023-08-31,EH096,28
2022-04-29,EH096,9
2022-10-31,EH096,86
2024-07-02,EH096,17
2021-07-23,EH096,3
2024-03-28,EH096,472
2024-02-01,EH096,85
2023-04-26,EH096,89
2023-03-25,EH096,10
2021-09-20,EH096,21
2021-10-18,EH096,31
2024-02-22,EH096,41
2023-07-21,EH096,24
2023-05-11,EH096,17
2022-01-13,EH096,10
2023-02-16,EH096,131
2023-12-23,EH096,25
2023-07-23,EH096,10
2022-02-23,EH096,46
2024-01-18,EH096,38
2021-06-30,EH096,73
2023-09-21,EH096,5
2023-05-07,EH096,5
2023-09-18,EH096,55
2022-05-07,EH096,35
2024-04-19,EH096,26
2023-11-20,EH096,104
2022-04-12,EH096,37
2023-09-06,EH096,46
2023-04-11,EH096,25
2023-11-30,EH096,64
2022-07-10,EH096,5
2021-05-05,EH096,66
2022-08-25,EH096,64
2022-11-15,EH096,59
2021-07-01,EH096,2
2021-09-25,EH096,2
2023-06-16,EH096,25
2023-07-26,EH096,19
2023-06-22,EH096,14
2022-10-14,EH096,79
2023-11-05,EH096,30
2022-09-05,EH096,22
2023-11-03,EH096,25
2021-10-13,EH096,35
2021-12-10,EH096,21
2024-01-31,EH096,67
2024-06-16,EH096,12
2022-06-22,EH096,29
2023-03-26,EH096,2
2024-05-14,EH096,36
2022-07-09,EH096,10
2022-07-22,EH096,21
2023-01-04,EH096,572
2022-08-10,EH096,59
2021-09-27,EH096,27
2021-07-13,EH096,7
2022-06-02,EH096,26
2024-01-25,EH096,50
2024-04-08,EH096,14
2022-08-11,EH096,8
2023-09-16,EH096,41
2023-11-19,EH096,2
2023-10-08,EH096,9
2023-10-18,EH096,53
2023-01-05,EH096,124
2022-02-11,EH096,8
2024-03-14,EH096,18
2024-07-07,EH096,1
2023-11-22,EH096,37
2023-06-13,EH096,59
2023-10-25,EH096,21
2022-04-17,EH096,4
2022-07-16,EH096,5
2023-06-07,EH096,64
2022-06-15,EH096,98
2023-07-04,EH096,14
2022-06-03,EH096,34
2021-09-17,EH096,19
2023-07-30,EH096,1
2022-02-09,EH096,5
2024-03-27,EH096,189
2022-08-27,EH096,16
2023-03-09,EH096,53
2024-05-31,EH096,18
2023-10-27,EH096,71
2023-11-15,EH096,11
2022-04-22,EH096,35
2022-08-21,EH096,5
2021-09-16,EH096,5
2021-09-28,EH096,13
2023-09-13,EH096,137
2022-10-15,EH096,40
2021-06-28,EH096,144
2023-07-03,EH096,68
2023-12-04,EH096,210
2021-06-29,EH096,81
2022-11-01,EH096,478
2022-02-27,EH096,3
2022-06-20,EH096,113
2023-04-04,EH096,144
2022-12-19,EH096,220
2024-06-11,EH096,21
2022-04-19,EH096,41
2022-04-15,EH096,17
2024-04-11,EH096,27
2021-12-29,EH096,25
2023-05-24,EH096,13
2022-10-13,EH096,66
2023-12-26,EH096,46
2023-09-05,EH096,246
2024-02-26,EH096,40
2023-04-20,EH096,98
2021-09-19,EH096,15
2022-06-11,EH096,26
2023-05-17,EH096,115
2021-10-09,EH096,15
2021-05-18,EH096,158
2023-08-15,EH096,40
2021-09-18,EH096,5
2021-03-25,EH096,147
2022-08-18,EH096,35
2024-03-04,EH096,63
2022-11-07,EH096,263
2022-05-31,EH096,197
2023-06-02,EH096,4
2024-04-23,EH096,18
2023-03-28,EH096,48
2023-10-21,EH096,11
2022-10-26,EH096,128
2023-02-03,EH096,54
2024-01-24,EH096,48
2022-06-29,EH096,110
2021-05-04,EH096,158
2023-10-06,EH096,8
2021-12-07,EH096,37
2021-10-28,EH096,7
2022-04-11,EH096,2
2022-08-04,EH096,28
2022-06-13,EH096,128
2023-09-19,EH096,95
2023-12-06,EH096,25
2024-06-10,EH096,36
2022-11-19,EH096,43
2023-10-26,EH096,35
2023-11-14,EH096,65
2021-10-26,EH096,12
2024-07-05,EH096,2
2021-12-23,EH096,8
2023-07-13,EH096,19
2021-05-25,EH096,5
2022-11-20,EH096,17
2023-01-09,EH096,342
2022-01-15,EH096,12
2023-03-29,EH096,80
2022-12-09,EH096,95
2021-06-02,EH096,5
2021-05-08,EH096,2
2024-04-01,EH096,30
2022-12-31,EH096,10
2023-10-12,EH096,45
2021-05-11,EH096,15
2022-05-04,EH096,54
2022-09-12,EH096,258
2021-08-11,EH096,1
2023-06-06,EH096,41
2022-07-20,EH096,15
2023-08-08,EH096,45
2022-01-06,EH096,19
2023-08-06,EH096,7
2021-10-04,EH096,36
2022-05-11,EH096,43
2021-09-14,EH096,5
2024-06-22,EH096,14
2022-11-24,EH096,160
2021-11-14,EH096,10
2024-02-28,EH096,88
2021-10-31,EH096,2
2022-07-14,EH096,60
2023-01-27,EH096,34
2022-01-24,EH096,16
2022-03-09,EH096,36
2022-09-26,EH096,83
2023-10-23,EH096,32
2022-05-20,EH096,59
2024-06-01,EH096,8
2022-07-21,EH096,22
2023-12-10,EH096,5
2024-03-25,EH096,154
2024-03-01,EH096,28
2021-05-03,EH096,3
2022-07-13,EH096,96
2022-12-28,EH096,93
2023-03-27,EH096,87
2022-05-17,EH096,143
2024-05-07,EH096,38
2023-08-17,EH096,26
2022-12-12,EH096,196
2022-06-27,EH096,202
2024-02-03,EH096,40
2022-03-30,EH096,7
2023-05-19,EH096,25
2021-11-03,EH096,15
2023-10-29,EH096,2
2022-08-24,EH096,95
2021-12-06,EH096,40
2022-10-12,EH096,251
2023-03-02,EH096,65
2021-07-27,EH096,13
2024-05-08,EH096,14
2021-06-18,EH096,7
2022-10-23,EH096,12
2023-02-27,EH096,42
2022-01-21,EH096,25
2023-08-20,EH096,5
2021-07-10,EH096,1
2024-02-04,EH096,2
2022-06-12,EH096,10
2024-02-06,EH096,10
2021-11-25,EH096,12
2023-06-05,EH096,151
2021-06-04,EH096,38
2022-09-08,EH096,24
2022-09-01,EH096,5
2023-02-12,EH096,25
2024-01-16,EH096,29
2022-07-28,EH096,67
2022-10-25,EH096,135
2021-10-07,EH096,13
2023-08-24,EH096,15
2022-03-16,EH096,15
2021-07-09,EH096,1
2022-12-07,EH096,115
2022-12-10,EH096,27
2023-04-06,EH096,20
2022-06-18,EH096,123
2021-05-13,EH096,21
2023-03-15,EH096,25
2021-11-24,EH096,3
2022-07-12,EH096,256
2021-09-22,EH096,65
2023-02-17,EH096,94
2023-11-28,EH096,115
2023-12-01,EH096,5
2021-08-08,EH096,10
2023-02-23,EH096,50
2021-10-19,EH096,33
2022-07-15,EH096,24
2023-04-08,EH096,15
2022-05-21,EH096,7
2022-05-24,EH096,118
2022-12-22,EH096,152
2024-01-04,EH096,13
2021-12-17,EH096,9
2022-05-18,EH096,114
2021-11-09,EH096,11
2022-02-14,EH096,42
2023-07-06,EH096,21
2023-02-09,EH096,17
2023-01-15,EH096,53
2022-01-26,EH096,39
2024-02-05,EH096,63
2022-09-28,EH096,209
2024-01-19,EH096,72
2023-06-23,EH096,9
2022-08-05,EH096,165
2021-08-02,EH096,11
2021-12-30,EH096,53
2022-09-18,EH096,17
2024-02-02,EH096,36
2022-10-04,EH096,264
2023-04-18,EH096,202
2022-09-15,EH096,11
2023-07-17,EH096,219
2023-12-24,EH096,49
2022-08-22,EH096,68
2022-07-29,EH096,31
2022-12-02,EH096,112
2022-12-17,EH096,23
2023-09-26,EH096,126
2023-03-07,EH096,154
2023-02-24,EH096,58
2021-07-19,EH096,8
2024-04-24,EH096,38
2021-11-05,EH096,17
2021-11-17,EH096,30
2023-01-08,EH096,25
2023-06-09,EH096,39
2022-08-13,EH096,11
2021-06-23,EH096,32
2024-01-17,EH096,41
2023-08-12,EH096,15
2021-09-09,EH096,7
2024-01-09,EH096,31
2024-01-27,EH096,29
2021-06-15,EH096,22
2021-09-10,EH096,1
2021-12-22,EH096,25
2022-08-03,EH096,90
2023-08-21,EH096,39
2022-07-19,EH096,46
2022-08-29,EH096,57
2022-03-06,EH096,10
2024-03-21,EH096,313
2022-05-12,EH096,19
2021-08-24,EH096,5
2024-05-22,EH096,6
2021-10-17,EH096,13
2021-10-20,EH096,6
2021-08-17,EH096,5
2023-11-01,EH096,80
2024-02-20,EH096,23
2023-08-04,EH096,18
2021-11-04,EH096,34
2022-06-01,EH096,16
2021-08-30,EH096,2
2023-04-27,EH096,53
2021-09-01,EH096,3
2023-06-30,EH096,226
2023-01-06,EH096,75
2023-05-13,EH096,35
2021-11-08,EH096,37
2022-09-06,EH096,157
2022-08-02,EH096,182
2023-02-11,EH096,60
2024-03-15,EH096,15
2022-02-17,EH096,44
2023-02-13,EH096,159
2022-01-25,EH096,22
2023-02-04,EH096,15
2023-03-31,EH096,129
2023-02-08,EH096,219
2022-12-14,EH096,74
2022-08-14,EH096,14
2022-06-06,EH096,125
2022-08-19,EH096,47
2024-07-09,EH096,3
2024-04-27,EH096,2
2024-01-15,EH096,62
2023-08-11,EH096,36
2023-04-13,EH096,36
2021-11-28,EH096,10
2024-06-04,EH096,31
2023-06-24,EH096,15
2022-09-13,EH096,89
2022-05-28,EH096,95
2022-12-01,EH096,276
2023-04-17,EH096,38
2022-07-30,EH096,41
2024-01-26,EH096,92
2022-10-17,EH096,216
2022-04-07,EH096,24
2023-08-30,EH096,62
2022-08-26,EH096,17
2021-07-07,EH096,11
2023-10-15,EH096,3
2022-03-15,EH096,20
2023-02-02,EH096,75
2022-06-28,EH096,170
2023-06-28,EH096,39
2023-06-21,EH096,48
2021-05-20,EH096,7
2022-11-29,EH096,295
2023-05-12,EH096,25
2021-09-11,EH096,3
2022-05-06,EH096,48
2023-08-26,EH096,3
2022-05-25,EH096,28
2024-06-29,EH096,395
2023-10-20,EH096,46
2024-05-20,EH096,29
2023-02-19,EH096,10
2024-05-11,EH096,2
2022-09-10,EH096,5
2023-01-14,EH096,52
2022-05-10,EH096,55
2023-01-03,EH096,167
2023-08-29,EH096,50
2021-05-09,EH096,12
2021-08-05,EH096,21
2023-08-18,EH096,3
2023-11-17,EH096,49
2023-02-01,EH096,105
2023-12-16,EH096,8
2023-12-07,EH096,32
2022-02-26,EH096,2
2022-11-04,EH096,158
2024-03-07,EH096,16
2021-11-22,EH096,37
2021-10-12,EH096,18
2022-03-01,EH096,78
2022-09-30,EH096,148
2023-10-04,EH096,54
2024-07-10,EH096,21
2022-12-15,EH096,102
2021-12-25,EH096,20
2023-05-04,EH096,96
2024-03-19,EH096,8
2021-05-14,EH096,58
2022-03-21,EH096,11
2021-06-07,EH096,220
2021-09-23,EH096,7
2023-06-01,EH096,12
2023-09-28,EH096,125
2023-08-01,EH096,33
2023-08-22,EH096,38
2024-01-29,EH096,205
2023-05-23,EH096,154
2023-05-15,EH096,34
2022-05-27,EH096,169
2022-09-20,EH096,204
2021-12-08,EH096,8
2024-05-30,EH096,27
2021-11-29,EH096,23
2022-05-14,EH096,23
2021-08-06,EH096,10
2021-10-21,EH096,5
2023-12-27,EH096,36
2023-11-08,EH096,54
2024-06-13,EH096,8
2022-06-10,EH096,60
2022-09-24,EH096,27
2024-03-02,EH096,3
2021-11-01,EH096,24
2022-03-22,EH096,33
2023-07-10,EH096,33
2024-04-29,EH096,18
2022-06-25,EH096,2
2024-05-05,EH096,1
2022-03-03,EH096,16
2024-03-22,EH096,143
2022-06-17,EH096,6
2023-04-12,EH096,82
2024-04-26,EH096,16
2021-09-21,EH096,14
2021-12-12,EH096,10
2024-03-05,EH096,34
2022-04-25,EH096,38
2022-11-03,EH096,138
2022-11-16,EH096,305
2024-03-18,EH096,46
2021-06-19,EH096,4
2023-04-21,EH096,41
2022-12-23,EH096,157
2023-08-28,EH096,119
2021-09-07,EH096,3
2021-11-10,EH096,40
2023-04-05,EH096,59
2021-05-26,EH096,14
2022-11-06,EH096,78
2022-04-26,EH096,54
2024-05-28,EH096,38
2023-01-30,EH096,76
2022-03-23,EH096,39
2022-10-22,EH096,104
2021-05-19,EH096,10
2021-09-30,EH096,15
2023-03-10,EH096,62
2024-06-25,EH096,101
2022-09-21,EH096,51
2024-02-15,EH096,15
2022-08-15,EH096,167
2023-10-22,EH096,5
2022-02-28,EH096,63
2021-08-04,EH096,4
2022-12-06,EH096,163
2023-05-08,EH096,106
2023-01-28,EH096,26
2023-03-13,EH096,261
2021-11-11,EH096,21
2022-04-06,EH096,30
2023-08-10,EH096,108
2021-09-09,EH097,5
2023-02-20,EH097,5
2021-11-09,EH097,5
2022-06-09,EH097,12
2022-10-03,EH097,10
2023-11-03,EH097,5
2023-03-31,EH097,23
2023-08-22,EH097,40
2023-12-11,EH097,30
2023-09-29,EH097,35
2021-05-28,EH097,14
2022-01-14,EH097,5
2023-10-04,EH097,19
2023-08-18,EH097,20
2024-04-20,EH097,10
2024-06-16,EH097,4
2022-08-02,EH097,4
2023-03-21,EH097,7
2024-06-24,EH097,35
2022-11-02,EH097,33
2024-01-25,EH097,5
2021-05-04,EH097,35
2021-10-18,EH097,22
2024-03-29,EH097,10
2022-03-31,EH097,3
2022-08-20,EH097,3
2021-11-10,EH097,11
2023-12-23,EH097,25
2024-04-19,EH097,12
2024-03-07,EH097,15
2024-02-29,EH097,14
2023-02-03,EH097,8
2021-12-21,EH097,14
2021-08-06,EH097,24
2021-08-01,EH097,2
2023-07-29,EH097,5
2024-05-30,EH097,12
2024-03-05,EH097,37
2022-06-17,EH097,13
2024-07-01,EH097,18
2021-05-20,EH097,4
2021-09-28,EH097,12
2024-01-30,EH097,24
2024-02-28,EH097,22
2022-02-23,EH097,28
2021-06-23,EH097,15
2023-07-12,EH097,24
2023-07-24,EH097,23
2023-10-09,EH097,58
2022-03-25,EH097,1
2023-05-15,EH097,83
2021-07-06,EH097,10
2023-12-21,EH097,16
2023-08-12,EH097,3
2021-09-10,EH097,2
2023-11-17,EH097,2
2022-06-28,EH097,30
2024-06-20,EH097,24
2022-01-17,EH097,9
2022-12-26,EH097,30
2024-03-26,EH097,2
2023-10-17,EH097,11
2022-10-13,EH097,22
2023-04-23,EH097,8
2021-10-09,EH097,4
2023-03-28,EH097,35
2022-02-10,EH097,17
2024-04-06,EH097,6
2023-04-19,EH097,16
2023-04-08,EH097,1
2022-10-19,EH097,9
2023-07-23,EH097,20
2022-11-25,EH097,10
2022-04-08,EH097,17
2023-12-07,EH097,10
2022-01-24,EH097,16
2021-11-11,EH097,5
2022-06-22,EH097,42
2024-05-29,EH097,17
2022-09-22,EH097,30
2021-10-16,EH097,3
2024-05-21,EH097,3
2021-12-14,EH097,1
2022-08-04,EH097,9
2023-12-16,EH097,7
2021-08-26,EH097,21
2021-10-11,EH097,5
2022-07-13,EH097,39
2023-08-28,EH097,31
2022-09-13,EH097,25
2021-05-10,EH097,1
2023-05-31,EH097,11
2021-09-13,EH097,21
2022-03-13,EH097,12
2021-05-29,EH097,4
2021-11-30,EH097,15
2022-12-02,EH097,10
2023-11-10,EH097,16
2022-09-14,EH097,46
2021-06-22,EH097,19
2021-11-20,EH097,37
2023-10-12,EH097,23
2023-04-16,EH097,10
2023-10-06,EH097,10
2021-08-19,EH097,6
2021-07-22,EH097,7
2022-04-07,EH097,21
2021-07-09,EH097,7
2023-07-07,EH097,23
2022-01-21,EH097,28
2023-12-19,EH097,34
2024-01-04,EH097,24
2023-05-11,EH097,12
2022-07-21,EH097,11
2021-08-16,EH097,7
2022-12-12,EH097,20
2022-10-18,EH097,23
2023-11-19,EH097,2
2023-03-03,EH097,17
2022-02-21,EH097,2
2022-06-21,EH097,27
2023-01-10,EH097,17
2023-08-25,EH097,4
2024-04-23,EH097,61
2023-08-30,EH097,40
2022-08-17,EH097,18
2021-07-08,EH097,10
2023-07-28,EH097,20
2023-11-14,EH097,2
2024-05-09,EH097,5
2022-05-23,EH097,13
2024-01-23,EH097,42
2023-05-24,EH097,10
2024-04-01,EH097,12
2023-10-02,EH097,114
2023-05-14,EH097,3
2023-10-18,EH097,24
2022-02-22,EH097,10
2023-08-16,EH097,21
2021-05-31,EH097,8
2021-12-13,EH097,3
2023-04-13,EH097,4
2022-09-29,EH097,13
2022-03-30,EH097,2
